user_id,item_id,session_id,action_type,timestamp,category,price,title
user_167,item_945,session_2598,view,2023-04-10T17:04:19,electronics,281.13,Item 4090
user_243,item_2178,session_2585,view,2023-04-26T01:46:02,toys,43.45,Item 4091
user_601,item_483,session_131,click,2023-04-03T10:26:08,toys,27.03,Item 4092
user_820,item_276,session_2013,purchase,2023-04-01T12:48:25,electronics,372.49,Item 4093
user_796,item_2625,session_2958,click,2023-04-10T02:32:05,fashion,344.3,Item 4094
user_10,item_3008,session_869,click,2023-04-24T09:46:25,fashion,70.61,Item 4095
user_637,item_676,session_2040,favorite,2023-04-10T03:13:38,books,97.69,Item 4096
user_385,item_3099,session_518,click,2023-04-06T20:42:22,home,135.23,Item 4097
user_6,item_1038,session_1182,click,2023-04-06T06:53:41,books,424.99,Item 4098
user_939,item_1623,session_1274,purchase,2023-04-09T08:34:19,toys,30.0,Item 4099
user_966,item_878,session_1520,favorite,2023-04-14T19:23:40,home,498.54,Item 4100
user_657,item_4269,session_87,favorite,2023-04-18T10:41:18,fashion,426.93,Item 4101
user_92,item_3662,session_1613,view,2023-04-24T13:53:46,fashion,372.51,Item 4102
user_920,item_1420,session_356,purchase,2023-04-14T04:27:11,electronics,486.85,Item 4103
user_95,item_1616,session_2927,view,2023-04-30T19:36:20,home,383.49,Item 4104
user_32,item_1442,session_1661,view,2023-04-17T15:13:09,electronics,178.57,Item 4105
user_923,item_1125,session_58,favorite,2023-04-05T03:00:28,home,62.28,Item 4106
user_433,item_491,session_2715,click,2023-04-29T19:35:06,books,180.4,Item 4107
user_785,item_3497,session_1205,click,2023-04-13T06:33:53,home,426.62,Item 4108
user_835,item_4857,session_1499,click,2023-04-09T01:36:37,home,298.2,Item 4109
user_481,item_4625,session_1948,click,2023-04-11T07:30:46,fashion,26.27,Item 4110
user_268,item_3641,session_2370,favorite,2023-04-28T13:00:51,electronics,283.48,Item 4111
user_123,item_2161,session_1549,click,2023-04-23T09:41:56,home,161.24,Item 4112
user_709,item_2038,session_2190,purchase,2023-04-05T00:14:19,electronics,76.74,Item 4113
user_363,item_4979,session_2189,click,2023-04-20T09:01:49,home,220.53,Item 4114
user_136,item_2323,session_1687,click,2023-04-24T21:29:35,books,19.19,Item 4115
user_357,item_2625,session_1715,favorite,2023-04-15T03:10:30,home,184.46,Item 4116
user_869,item_1684,session_1652,favorite,2023-04-07T23:38:46,books,163.75,Item 4117
user_555,item_3987,session_441,favorite,2023-04-02T12:24:04,fashion,183.16,Item 4118
user_23,item_4232,session_521,favorite,2023-04-18T00:06:32,fashion,388.42,Item 4119
user_28,item_3746,session_1904,view,2023-04-30T22:30:20,fashion,330.83,Item 4120
user_647,item_4610,session_1651,view,2023-04-04T09:20:33,electronics,240.56,Item 4121
user_345,item_1897,session_924,view,2023-04-28T07:50:13,home,142.71,Item 4122
user_230,item_1631,session_1352,click,2023-04-11T23:44:40,books,62.81,Item 4123
user_337,item_1682,session_2146,view,2023-04-24T08:03:27,electronics,202.91,Item 4124
user_781,item_3926,session_1172,view,2023-04-11T04:25:34,books,232.5,Item 4125
user_231,item_2203,session_2720,purchase,2023-04-28T14:01:10,toys,227.4,Item 4126
user_831,item_1423,session_961,favorite,2023-04-15T12:00:11,electronics,75.65,Item 4127
user_685,item_4632,session_2127,click,2023-04-22T20:34:38,fashion,258.46,Item 4128
user_847,item_3037,session_1794,click,2023-04-06T13:10:27,home,298.68,Item 4129
user_305,item_963,session_2284,click,2023-04-01T23:52:30,toys,437.79,Item 4130
user_509,item_342,session_1794,view,2023-04-15T02:50:00,toys,407.44,Item 4131
user_126,item_2693,session_1031,view,2023-04-07T19:58:45,toys,278.74,Item 4132
user_810,item_4531,session_1863,favorite,2023-04-16T07:19:20,books,355.13,Item 4133
user_72,item_4722,session_212,click,2023-04-12T07:19:30,fashion,430.45,Item 4134
user_643,item_1688,session_2309,click,2023-04-29T22:12:39,toys,68.89,Item 4135
user_294,item_3327,session_2889,purchase,2023-04-18T19:14:20,books,224.82,Item 4136
user_229,item_4153,session_1099,click,2023-04-26T09:59:49,electronics,375.56,Item 4137
user_216,item_4866,session_2348,view,2023-04-27T12:37:31,home,287.92,Item 4138
user_17,item_2697,session_158,view,2023-04-24T10:55:05,fashion,108.02,Item 4139
user_467,item_2909,session_2420,view,2023-04-26T23:45:54,toys,446.52,Item 4140
user_379,item_4880,session_2854,click,2023-04-06T10:33:07,fashion,340.89,Item 4141
user_898,item_2730,session_254,click,2023-04-24T01:47:59,toys,64.78,Item 4142
user_441,item_559,session_1422,purchase,2023-04-07T15:03:42,toys,203.92,Item 4143
user_806,item_848,session_1570,click,2023-04-27T13:59:48,fashion,453.68,Item 4144
user_107,item_3115,session_452,view,2023-04-22T22:57:48,fashion,421.64,Item 4145
user_511,item_670,session_2120,favorite,2023-04-14T21:07:45,electronics,385.23,Item 4146
user_260,item_1188,session_1360,favorite,2023-04-06T05:22:20,home,463.18,Item 4147
user_691,item_3720,session_2823,view,2023-04-30T14:03:17,toys,249.24,Item 4148
user_468,item_3890,session_98,favorite,2023-04-07T22:58:11,fashion,416.4,Item 4149
user_689,item_2037,session_530,click,2023-04-23T06:14:44,books,239.21,Item 4150
user_814,item_3105,session_1052,click,2023-04-27T13:35:46,home,410.51,Item 4151
user_886,item_8,session_1514,click,2023-04-12T00:47:14,toys,142.35,Item 4152
user_276,item_2913,session_159,click,2023-04-12T18:24:44,home,383.65,Item 4153
user_738,item_370,session_1271,favorite,2023-04-16T12:11:42,toys,17.66,Item 4154
user_319,item_3352,session_368,view,2023-04-26T10:02:27,home,110.42,Item 4155
user_925,item_3553,session_1096,click,2023-04-15T13:18:38,electronics,329.61,Item 4156
user_176,item_4563,session_2226,view,2023-04-23T01:50:45,electronics,18.88,Item 4157
user_953,item_555,session_1883,click,2023-04-15T13:17:26,fashion,88.27,Item 4158
user_722,item_645,session_1948,view,2023-04-22T11:13:27,home,498.0,Item 4159
user_428,item_2616,session_291,view,2023-04-08T01:57:34,fashion,237.19,Item 4160
user_959,item_685,session_798,click,2023-04-21T07:35:06,home,298.89,Item 4161
user_218,item_164,session_1816,purchase,2023-04-25T19:39:09,books,367.55,Item 4162
user_835,item_264,session_829,click,2023-04-09T12:47:24,toys,30.15,Item 4163
user_652,item_3340,session_408,favorite,2023-04-19T04:01:31,books,138.23,Item 4164
user_976,item_2480,session_924,purchase,2023-04-21T15:53:41,fashion,486.86,Item 4165
user_115,item_3279,session_2778,view,2023-04-16T16:43:06,fashion,364.59,Item 4166
user_125,item_1192,session_783,view,2023-04-28T21:47:36,home,391.07,Item 4167
user_783,item_4036,session_417,click,2023-04-05T15:59:44,books,146.65,Item 4168
user_48,item_831,session_2444,favorite,2023-04-08T20:26:50,books,257.66,Item 4169
user_945,item_4603,session_1804,view,2023-04-05T17:33:02,electronics,270.96,Item 4170
user_524,item_749,session_1842,favorite,2023-04-21T08:51:52,books,138.6,Item 4171
user_551,item_3914,session_1023,click,2023-04-11T06:12:09,books,18.54,Item 4172
user_721,item_626,session_2817,click,2023-04-19T15:50:08,toys,414.14,Item 4173
user_795,item_4787,session_1938,click,2023-04-08T18:37:28,home,43.12,Item 4174
user_385,item_307,session_1006,click,2023-04-11T01:00:13,home,446.58,Item 4175
user_360,item_165,session_1690,click,2023-04-10T10:34:00,home,402.48,Item 4176
user_456,item_3832,session_2088,view,2023-04-20T15:26:22,toys,437.54,Item 4177
user_55,item_2134,session_1636,purchase,2023-04-01T04:46:44,books,197.64,Item 4178
user_163,item_232,session_2112,click,2023-04-30T14:24:31,home,121.75,Item 4179
user_122,item_4523,session_2424,view,2023-04-13T17:57:42,electronics,485.06,Item 4180
user_407,item_1884,session_1523,view,2023-04-17T16:09:36,toys,117.36,Item 4181
user_621,item_2624,session_1874,purchase,2023-04-02T13:07:03,toys,37.36,Item 4182
user_617,item_3957,session_1199,click,2023-04-15T02:24:49,toys,416.94,Item 4183
user_826,item_1739,session_336,view,2023-04-16T03:52:52,fashion,179.25,Item 4184
user_68,item_2857,session_362,click,2023-04-09T11:33:56,fashion,242.81,Item 4185
user_323,item_2257,session_2213,click,2023-04-12T06:29:30,books,95.31,Item 4186
user_697,item_1293,session_952,click,2023-04-21T06:15:28,electronics,451.03,Item 4187
user_936,item_4539,session_2120,view,2023-04-27T23:42:47,fashion,396.04,Item 4188
user_828,item_155,session_423,view,2023-04-01T10:56:05,books,96.79,Item 4189
user_193,item_3759,session_2529,view,2023-04-05T11:31:11,home,47.05,Item 4190
user_189,item_600,session_1255,favorite,2023-04-07T08:21:49,fashion,52.28,Item 4191
user_383,item_3393,session_1719,favorite,2023-04-17T02:58:09,home,156.74,Item 4192
user_164,item_368,session_1773,favorite,2023-04-16T09:57:53,electronics,201.86,Item 4193
user_961,item_4900,session_171,click,2023-04-29T02:07:19,fashion,413.24,Item 4194
user_789,item_1549,session_2628,favorite,2023-04-20T16:00:59,electronics,231.16,Item 4195
user_562,item_2679,session_2733,favorite,2023-04-22T16:11:06,electronics,310.81,Item 4196
user_384,item_390,session_1841,click,2023-04-17T05:17:13,home,456.86,Item 4197
user_505,item_16,session_631,click,2023-04-07T12:51:42,books,148.64,Item 4198
user_784,item_35,session_2623,view,2023-04-01T04:04:56,toys,188.03,Item 4199
user_292,item_3831,session_1291,view,2023-04-05T10:49:28,books,261.35,Item 4200
user_997,item_3315,session_1080,click,2023-04-29T13:10:36,home,340.78,Item 4201
user_716,item_1451,session_2997,view,2023-04-28T11:41:00,fashion,190.02,Item 4202
user_802,item_2903,session_2812,view,2023-04-04T04:01:37,books,447.31,Item 4203
user_285,item_4144,session_1711,click,2023-04-21T04:26:55,home,393.16,Item 4204
user_323,item_3464,session_262,purchase,2023-04-13T02:10:44,toys,196.73,Item 4205
user_485,item_3837,session_595,favorite,2023-04-02T11:49:19,electronics,140.13,Item 4206
user_706,item_595,session_2990,view,2023-04-24T02:36:45,home,359.79,Item 4207
user_136,item_707,session_2284,view,2023-04-30T11:46:54,electronics,251.21,Item 4208
user_989,item_2091,session_972,click,2023-04-28T20:51:05,electronics,304.54,Item 4209
user_600,item_1108,session_781,click,2023-04-24T17:11:51,electronics,280.29,Item 4210
user_341,item_4758,session_2623,view,2023-04-14T14:23:49,home,98.23,Item 4211
user_907,item_1093,session_621,view,2023-04-17T00:12:27,electronics,342.3,Item 4212
user_447,item_3127,session_2653,favorite,2023-04-08T11:28:59,books,26.2,Item 4213
user_651,item_827,session_2313,view,2023-04-08T16:07:21,toys,40.41,Item 4214
user_424,item_2113,session_2453,view,2023-04-28T23:18:50,books,406.59,Item 4215
user_134,item_4556,session_1020,click,2023-04-21T17:11:56,home,105.48,Item 4216
user_761,item_1579,session_469,click,2023-04-16T12:12:01,fashion,250.23,Item 4217
user_718,item_2816,session_1191,favorite,2023-04-29T18:29:27,books,327.54,Item 4218
user_770,item_825,session_792,favorite,2023-04-09T14:08:08,electronics,340.42,Item 4219
user_275,item_929,session_2979,view,2023-04-17T23:58:10,electronics,117.74,Item 4220
user_380,item_4408,session_1526,view,2023-04-29T14:18:03,home,271.23,Item 4221
user_987,item_2188,session_2505,click,2023-04-18T05:15:05,electronics,483.61,Item 4222
user_381,item_3811,session_1194,view,2023-04-07T12:30:07,home,482.89,Item 4223
user_848,item_4338,session_233,view,2023-04-06T19:36:09,fashion,40.81,Item 4224
user_204,item_4329,session_2357,view,2023-04-25T07:32:10,fashion,102.43,Item 4225
user_62,item_3984,session_177,click,2023-04-27T10:47:27,fashion,245.52,Item 4226
user_76,item_693,session_1835,click,2023-04-14T12:17:21,books,461.12,Item 4227
user_766,item_577,session_2070,view,2023-04-19T23:35:49,electronics,135.58,Item 4228
user_279,item_3262,session_2771,click,2023-04-24T06:49:20,fashion,494.02,Item 4229
user_507,item_2826,session_2554,click,2023-04-03T10:45:31,electronics,23.74,Item 4230
user_713,item_2751,session_182,view,2023-04-08T15:42:39,electronics,280.06,Item 4231
user_797,item_3414,session_608,purchase,2023-04-11T06:25:09,fashion,450.82,Item 4232
user_531,item_3989,session_1277,favorite,2023-04-26T18:25:37,toys,398.35,Item 4233
user_119,item_2971,session_1302,click,2023-04-14T10:52:45,fashion,459.64,Item 4234
user_810,item_4017,session_2177,favorite,2023-04-24T04:08:56,toys,320.41,Item 4235
user_85,item_2160,session_2950,click,2023-04-18T16:39:48,home,480.12,Item 4236
user_576,item_1378,session_2461,purchase,2023-04-19T07:49:17,fashion,253.95,Item 4237
user_55,item_882,session_1882,click,2023-04-21T10:53:46,toys,457.16,Item 4238
user_316,item_4239,session_2282,favorite,2023-04-12T11:16:48,fashion,449.88,Item 4239
user_576,item_2895,session_2887,view,2023-04-01T23:32:24,toys,37.74,Item 4240
user_284,item_3703,session_636,favorite,2023-04-10T07:48:25,electronics,219.82,Item 4241
user_403,item_4459,session_2312,view,2023-04-14T00:54:31,electronics,207.25,Item 4242
user_116,item_4977,session_2872,view,2023-04-24T22:49:36,electronics,19.59,Item 4243
user_47,item_4221,session_1324,favorite,2023-04-27T00:11:33,fashion,23.78,Item 4244
user_722,item_1776,session_1769,click,2023-04-18T05:54:45,electronics,488.35,Item 4245
user_336,item_4753,session_2391,click,2023-04-18T23:02:20,electronics,404.81,Item 4246
user_995,item_4122,session_747,purchase,2023-04-18T07:15:58,toys,241.67,Item 4247
user_648,item_2522,session_310,click,2023-04-06T13:40:54,books,334.3,Item 4248
user_15,item_2134,session_2396,view,2023-04-05T03:08:53,home,8.32,Item 4249
user_662,item_3211,session_2953,favorite,2023-04-17T08:24:53,books,358.51,Item 4250
user_528,item_234,session_787,purchase,2023-04-17T01:07:42,fashion,459.03,Item 4251
user_366,item_2135,session_2757,click,2023-04-19T09:45:29,home,468.14,Item 4252
user_785,item_58,session_561,view,2023-04-24T06:32:58,electronics,275.84,Item 4253
user_254,item_1915,session_1601,view,2023-04-05T20:36:31,electronics,283.58,Item 4254
user_558,item_3289,session_2706,view,2023-04-16T22:10:52,home,448.92,Item 4255
user_763,item_398,session_2112,favorite,2023-04-13T02:20:48,electronics,404.36,Item 4256
user_977,item_1143,session_1440,click,2023-04-14T06:05:36,toys,419.12,Item 4257
user_972,item_1049,session_2657,view,2023-04-09T12:56:58,toys,253.79,Item 4258
user_107,item_4525,session_2289,click,2023-04-29T20:48:05,books,169.66,Item 4259
user_316,item_3862,session_1459,click,2023-04-09T17:15:56,electronics,90.55,Item 4260
user_923,item_1462,session_1474,favorite,2023-04-30T02:25:22,home,43.21,Item 4261
user_77,item_2434,session_1737,click,2023-04-05T02:38:56,books,126.99,Item 4262
user_97,item_1944,session_1442,view,2023-04-21T15:32:44,toys,196.84,Item 4263
user_45,item_1275,session_1096,favorite,2023-04-23T17:57:56,books,325.45,Item 4264
user_400,item_2609,session_2015,purchase,2023-04-25T16:39:31,electronics,397.46,Item 4265
user_759,item_3646,session_815,view,2023-04-25T19:57:20,toys,315.07,Item 4266
user_984,item_3434,session_2521,purchase,2023-04-05T20:09:53,fashion,417.97,Item 4267
user_692,item_3938,session_684,view,2023-04-18T04:14:20,home,181.02,Item 4268
user_189,item_258,session_1639,view,2023-04-16T04:35:57,toys,477.67,Item 4269
user_472,item_2094,session_756,view,2023-04-29T13:18:34,toys,222.81,Item 4270
user_721,item_3630,session_1625,favorite,2023-04-12T09:53:16,fashion,174.81,Item 4271
user_937,item_1883,session_2992,view,2023-04-20T11:42:25,home,353.2,Item 4272
user_886,item_3404,session_555,purchase,2023-04-27T07:18:17,electronics,166.08,Item 4273
user_854,item_3450,session_1044,click,2023-04-30T20:03:37,home,100.38,Item 4274
user_57,item_4104,session_288,click,2023-04-10T11:48:11,home,376.53,Item 4275
user_293,item_2525,session_889,favorite,2023-04-06T15:49:21,electronics,56.17,Item 4276
user_75,item_1302,session_2217,view,2023-04-28T00:03:58,books,68.85,Item 4277
user_788,item_3247,session_2703,click,2023-04-23T12:12:57,home,244.34,Item 4278
user_777,item_1788,session_2798,favorite,2023-04-11T08:12:43,electronics,145.24,Item 4279
user_598,item_265,session_1669,view,2023-04-16T19:02:39,fashion,46.13,Item 4280
user_972,item_1377,session_1634,click,2023-04-15T15:31:42,books,303.15,Item 4281
user_642,item_2484,session_1266,click,2023-04-20T11:44:36,home,113.11,Item 4282
user_733,item_4840,session_2776,favorite,2023-04-27T23:36:35,home,364.48,Item 4283
user_168,item_2175,session_2432,purchase,2023-04-17T17:18:27,toys,124.58,Item 4284
user_81,item_3297,session_29,view,2023-04-22T07:13:38,fashion,27.65,Item 4285
user_927,item_4284,session_2598,purchase,2023-04-24T00:36:39,electronics,392.67,Item 4286
user_621,item_2344,session_1027,favorite,2023-04-19T05:56:58,toys,122.68,Item 4287
user_965,item_3272,session_912,purchase,2023-04-30T05:09:05,electronics,66.73,Item 4288
user_889,item_2572,session_1718,favorite,2023-04-30T18:36:44,fashion,341.11,Item 4289
user_829,item_4256,session_510,click,2023-04-25T20:14:28,fashion,228.67,Item 4290
user_631,item_1823,session_1617,click,2023-04-05T16:28:38,electronics,420.19,Item 4291
user_389,item_4011,session_2308,view,2023-04-21T08:40:05,toys,248.03,Item 4292
user_29,item_3122,session_824,view,2023-04-12T19:28:15,toys,432.83,Item 4293
user_303,item_1532,session_2785,click,2023-04-15T20:55:54,electronics,497.05,Item 4294
user_57,item_2555,session_2127,favorite,2023-04-11T04:04:25,electronics,323.24,Item 4295
user_722,item_2232,session_2974,favorite,2023-04-24T23:00:55,toys,291.64,Item 4296
user_985,item_2879,session_45,click,2023-04-01T01:13:58,home,485.87,Item 4297
user_735,item_1081,session_1888,view,2023-04-11T16:02:39,toys,59.89,Item 4298
user_385,item_210,session_1913,favorite,2023-04-22T08:59:37,home,353.08,Item 4299
user_152,item_2463,session_2781,click,2023-04-10T17:40:34,home,353.59,Item 4300
user_459,item_132,session_2227,click,2023-04-19T06:02:15,fashion,107.02,Item 4301
user_608,item_863,session_198,click,2023-04-24T09:56:37,books,113.22,Item 4302
user_823,item_4378,session_1593,click,2023-04-04T05:25:27,fashion,366.98,Item 4303
user_189,item_3022,session_55,click,2023-04-10T03:21:15,fashion,79.1,Item 4304
user_84,item_2828,session_2092,click,2023-04-07T08:48:21,electronics,210.94,Item 4305
user_817,item_4935,session_1529,click,2023-04-20T00:08:32,fashion,367.44,Item 4306
user_638,item_1021,session_1642,purchase,2023-04-20T13:33:56,toys,90.19,Item 4307
user_144,item_3738,session_1370,click,2023-04-23T05:40:27,electronics,480.34,Item 4308
user_972,item_4711,session_2364,click,2023-04-04T11:01:25,home,236.79,Item 4309
user_613,item_3139,session_1489,click,2023-04-27T16:35:42,home,481.51,Item 4310
user_878,item_2800,session_2489,click,2023-04-23T12:43:40,fashion,95.95,Item 4311
user_429,item_4466,session_341,view,2023-04-02T11:24:44,books,192.61,Item 4312
user_951,item_1519,session_1554,purchase,2023-04-07T18:37:31,toys,32.04,Item 4313
user_172,item_3975,session_1600,favorite,2023-04-29T22:37:34,toys,463.74,Item 4314
user_507,item_1715,session_1785,view,2023-04-22T19:36:48,fashion,16.21,Item 4315
user_946,item_2329,session_212,click,2023-04-07T13:09:25,electronics,436.27,Item 4316
user_925,item_4247,session_137,click,2023-04-08T11:15:43,fashion,278.02,Item 4317
user_609,item_501,session_461,purchase,2023-04-15T05:28:39,home,220.15,Item 4318
user_454,item_3654,session_633,click,2023-04-01T01:15:35,home,118.37,Item 4319
user_66,item_893,session_1557,click,2023-04-03T23:13:35,toys,457.75,Item 4320
user_734,item_1951,session_221,purchase,2023-04-27T05:02:58,books,459.6,Item 4321
user_996,item_631,session_811,view,2023-04-15T03:59:30,home,171.4,Item 4322
user_125,item_1718,session_1780,view,2023-04-24T06:11:43,fashion,28.58,Item 4323
user_928,item_1578,session_3000,click,2023-04-27T19:00:23,toys,387.27,Item 4324
user_37,item_945,session_825,view,2023-04-29T13:06:17,fashion,295.16,Item 4325
user_314,item_142,session_1676,click,2023-04-29T02:32:42,books,148.69,Item 4326
user_691,item_3707,session_2365,click,2023-04-11T12:09:43,fashion,335.93,Item 4327
user_105,item_46,session_1983,click,2023-04-25T02:07:56,books,256.07,Item 4328
user_619,item_1732,session_2891,favorite,2023-04-17T17:01:04,electronics,498.22,Item 4329
user_170,item_4144,session_377,view,2023-04-22T17:11:00,home,336.83,Item 4330
user_164,item_420,session_551,click,2023-04-09T11:47:57,home,118.38,Item 4331
user_816,item_632,session_326,click,2023-04-20T03:44:31,home,315.72,Item 4332
user_567,item_2623,session_1656,view,2023-04-16T21:37:35,books,232.62,Item 4333
user_782,item_227,session_1243,favorite,2023-04-28T12:51:02,electronics,207.77,Item 4334
user_726,item_3982,session_648,click,2023-04-08T17:30:54,toys,498.42,Item 4335
user_523,item_2379,session_2571,click,2023-04-03T20:59:34,home,139.17,Item 4336
user_452,item_2375,session_1108,view,2023-04-16T15:33:42,toys,497.49,Item 4337
user_706,item_4693,session_625,click,2023-04-01T02:45:30,fashion,222.19,Item 4338
user_57,item_4617,session_285,click,2023-04-28T02:32:01,fashion,307.91,Item 4339
user_188,item_2217,session_2739,click,2023-04-27T17:21:04,fashion,368.66,Item 4340
user_485,item_418,session_2695,click,2023-04-12T07:01:31,electronics,84.72,Item 4341
user_212,item_3804,session_1897,purchase,2023-04-20T16:42:04,toys,63.21,Item 4342
user_645,item_1365,session_617,favorite,2023-04-05T17:21:09,home,35.42,Item 4343
user_979,item_735,session_1820,view,2023-04-05T01:03:51,books,266.43,Item 4344
user_640,item_2625,session_1594,view,2023-04-01T17:20:15,home,171.11,Item 4345
user_745,item_934,session_1130,click,2023-04-02T03:19:55,fashion,298.42,Item 4346
user_514,item_1023,session_1811,view,2023-04-18T07:15:12,fashion,290.26,Item 4347
user_103,item_2671,session_526,view,2023-04-18T15:31:17,home,95.15,Item 4348
user_748,item_201,session_1952,click,2023-04-28T17:57:54,books,432.21,Item 4349
user_57,item_4670,session_2383,view,2023-04-12T10:14:39,fashion,439.75,Item 4350
user_554,item_863,session_1867,favorite,2023-04-01T11:50:30,toys,376.23,Item 4351
user_307,item_1225,session_1699,purchase,2023-04-30T15:28:48,fashion,297.78,Item 4352
user_555,item_1799,session_534,view,2023-04-04T03:31:51,fashion,344.67,Item 4353
user_993,item_3323,session_536,view,2023-04-22T05:25:27,toys,202.98,Item 4354
user_377,item_3179,session_1895,click,2023-04-18T15:29:55,toys,401.03,Item 4355
user_597,item_4404,session_2156,view,2023-04-22T08:13:42,books,225.99,Item 4356
user_499,item_3272,session_354,purchase,2023-04-25T22:05:55,home,124.2,Item 4357
user_661,item_3652,session_1462,favorite,2023-04-07T21:57:57,books,19.24,Item 4358
user_516,item_2449,session_2154,purchase,2023-04-01T06:50:24,fashion,149.34,Item 4359
user_461,item_2267,session_2535,view,2023-04-06T06:29:39,books,36.42,Item 4360
user_344,item_558,session_2062,favorite,2023-04-10T01:24:57,home,327.3,Item 4361
user_789,item_1909,session_2831,click,2023-04-13T04:04:39,books,263.78,Item 4362
user_554,item_3510,session_921,favorite,2023-04-17T15:18:34,toys,457.37,Item 4363
user_470,item_4835,session_2747,view,2023-04-12T21:23:25,electronics,398.48,Item 4364
user_357,item_3744,session_2937,view,2023-04-28T07:44:09,home,477.36,Item 4365
user_717,item_4121,session_106,view,2023-04-11T07:03:57,books,447.67,Item 4366
user_459,item_1400,session_2317,purchase,2023-04-15T06:35:04,electronics,223.39,Item 4367
user_496,item_890,session_1769,click,2023-04-27T01:56:04,fashion,216.26,Item 4368
user_927,item_1010,session_2388,click,2023-04-04T05:54:03,home,372.54,Item 4369
user_4,item_1476,session_2772,view,2023-04-20T18:53:21,books,484.67,Item 4370
user_894,item_802,session_2844,view,2023-04-30T22:35:13,toys,295.45,Item 4371
user_156,item_1197,session_2328,click,2023-04-01T13:54:51,toys,155.31,Item 4372
user_879,item_2980,session_1135,click,2023-04-30T14:09:00,home,282.57,Item 4373
user_70,item_1877,session_243,click,2023-04-29T08:55:26,electronics,67.07,Item 4374
user_299,item_4691,session_758,purchase,2023-04-28T07:09:52,toys,411.19,Item 4375
user_901,item_1529,session_2140,click,2023-04-16T09:29:08,electronics,422.94,Item 4376
user_978,item_1076,session_810,view,2023-04-10T20:54:02,electronics,485.73,Item 4377
user_80,item_3794,session_1707,view,2023-04-05T14:13:30,home,8.5,Item 4378
user_7,item_2290,session_2663,view,2023-04-05T15:41:24,books,323.82,Item 4379
user_657,item_1248,session_239,click,2023-04-25T02:39:35,books,150.27,Item 4380
user_951,item_1536,session_90,purchase,2023-04-09T06:58:52,toys,275.8,Item 4381
user_892,item_2796,session_2398,click,2023-04-06T22:02:21,electronics,5.36,Item 4382
user_422,item_1303,session_1180,favorite,2023-04-29T16:01:22,toys,37.61,Item 4383
user_193,item_1948,session_878,view,2023-04-08T11:05:15,fashion,210.83,Item 4384
user_546,item_4116,session_402,purchase,2023-04-07T04:20:20,fashion,359.25,Item 4385
user_642,item_4929,session_1771,view,2023-04-10T01:40:58,toys,470.82,Item 4386
user_361,item_505,session_428,click,2023-04-16T00:13:01,electronics,358.89,Item 4387
user_373,item_4635,session_1153,purchase,2023-04-16T15:18:30,electronics,456.55,Item 4388
user_384,item_2755,session_95,view,2023-04-15T04:40:56,books,113.61,Item 4389
user_476,item_4375,session_874,click,2023-04-23T19:44:34,home,149.52,Item 4390
user_4,item_3677,session_2068,favorite,2023-04-02T23:59:03,home,170.09,Item 4391
user_24,item_2713,session_1297,purchase,2023-04-12T04:29:40,electronics,322.71,Item 4392
user_683,item_4034,session_790,purchase,2023-04-01T00:37:46,home,493.94,Item 4393
user_582,item_1967,session_933,purchase,2023-04-18T09:50:45,electronics,367.82,Item 4394
user_2,item_1709,session_1735,click,2023-04-29T17:26:00,electronics,423.29,Item 4395
user_783,item_3113,session_173,view,2023-04-24T12:37:46,electronics,134.0,Item 4396
user_189,item_627,session_2314,click,2023-04-10T16:08:50,toys,321.54,Item 4397
user_589,item_1507,session_2548,purchase,2023-04-24T13:16:45,books,412.73,Item 4398
user_780,item_4970,session_2710,click,2023-04-28T07:21:51,books,326.05,Item 4399
user_743,item_2914,session_1889,favorite,2023-04-10T08:28:07,toys,288.6,Item 4400
user_91,item_4558,session_1814,click,2023-04-30T12:04:48,books,234.54,Item 4401
user_305,item_1141,session_210,view,2023-04-21T17:24:10,fashion,174.0,Item 4402
user_804,item_4609,session_502,favorite,2023-04-17T07:55:50,home,324.95,Item 4403
user_390,item_2336,session_1757,view,2023-04-03T13:56:53,books,39.05,Item 4404
user_391,item_4828,session_2139,favorite,2023-04-15T08:41:14,home,445.53,Item 4405
user_410,item_4386,session_601,view,2023-04-21T10:18:37,books,371.07,Item 4406
user_406,item_746,session_461,view,2023-04-16T03:28:29,books,394.51,Item 4407
user_945,item_304,session_2903,view,2023-04-16T15:08:38,home,391.98,Item 4408
user_476,item_3778,session_1526,purchase,2023-04-16T07:02:30,home,232.9,Item 4409
user_61,item_292,session_586,click,2023-04-10T16:00:14,toys,63.02,Item 4410
user_181,item_1968,session_2171,view,2023-04-01T22:24:37,toys,480.96,Item 4411
user_567,item_2651,session_1095,view,2023-04-06T18:26:24,electronics,211.33,Item 4412
user_606,item_4656,session_1991,click,2023-04-23T19:18:26,home,68.4,Item 4413
user_591,item_4141,session_2941,click,2023-04-21T15:35:17,fashion,99.07,Item 4414
user_586,item_838,session_2373,click,2023-04-22T08:02:57,toys,166.57,Item 4415
user_624,item_968,session_2428,view,2023-04-29T17:30:41,home,340.17,Item 4416
user_622,item_524,session_107,click,2023-04-22T02:24:41,books,150.22,Item 4417
user_117,item_4375,session_2467,click,2023-04-30T14:19:50,books,28.79,Item 4418
user_886,item_4963,session_2256,view,2023-04-15T02:15:22,fashion,234.47,Item 4419
user_575,item_3301,session_2535,favorite,2023-04-22T23:07:45,fashion,470.36,Item 4420
